Time,ProfitLabel,TimeFilter,Close,Rsi7,Rsi14,Rsi21,MacdLine1,MacdCandle1,MacdLine2,MacdCandle2,MacdLine3,MacdCandle3,Cci1,Cci2,Cci3,StochMain1,StochSignal1,StochMain2,StochSignal2,StochMain3,StochSignal3,Hour_sin,Hour_cos,RSI7_minus_RSI14,RSI7_minus_RSI21,RSI14_minus_RSI21,RSI7_div_RSI14,RSI7_div_RSI21,RSI14_div_RSI21,RSI7_region,RSI14_region,RSI21_region,RSI_order,MacdHist1,MacdCross1,MacdAboveZero1,MacdSlope1,MacdHist2,MacdCross2,MacdAboveZero2,MacdSlope2,MacdHist3,MacdCross3,MacdAboveZero3,MacdSlope3,CciRegion1,CciRegion2,CciRegion3,StochCross1,StochRegion1,StochCross2,StochRegion2,StochCross3,StochRegion3,ma_diff_7_14,ma_diff_14_21,ma_diff_7_21,ma7_close_diff,ma14_close_diff,ma21_close_diff,tenkan_kijun_diff,spanA_spanB_diff,close_tenkan_diff,close_kijun_diff,close_spanA_diff,close_spanB_diff,boll_bandwidth,close_boll_upper_diff,close_boll_lower_diff,close_boll_middle_diff,boll_upper_middle_diff,boll_lower_middle_diff,close_env_upper_diff,close_env_lower_diff,Rsi7_momentum_1,Rsi7_momentum_2,Rsi7_momentum_3,MacdLine1_momentum_1,MacdLine1_momentum_2,MacdLine1_momentum_3,StochMain1_momentum_1,StochMain1_momentum_2,StochMain1_momentum_3,Rsi14_momentum_1,Rsi14_momentum_2,Rsi14_momentum_3,MacdLine2_momentum_1,MacdLine2_momentum_2,MacdLine2_momentum_3,StochMain2_momentum_1,StochMain2_momentum_2,StochMain2_momentum_3,Rsi21_momentum_1,Rsi21_momentum_2,Rsi21_momentum_3,MacdLine3_momentum_1,MacdLine3_momentum_2,MacdLine3_momentum_3,StochMain3_momentum_1,StochMain3_momentum_2,StochMain3_momentum_3
2025-04-07 01:00:00,0,0,3028.25,22.93,39.5,44.09,1.49,2.62,-0.87,-1.19,-1.04,1.27,-233.33,-459.33,-246.23,61.36,44.36,53.5,40.11,58.34,60.46,0.25881904510252074,0.9659258262890683,-16.57,-21.16,-4.59,0.58,0.52,0.9,1,1,2,5,-1.13,0,1,-0.79,0.32,1,0,-0.07,-2.31,0,0,-1.69,-3,-3,-3,1,1,1,1,0,1,-0.26,0.8,0.54,6.29,6.55,5.75,-0.79,-9.93,5.18,4.39,5.01,-4.92,-6.92,-6.81,-13.73,0.11,6.92,13.84,-11.17,-5.1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 01:05:00,0,0,3014.0,10.6,24.88,32.45,-0.29,2.24,-1.2,-1.13,-4.67,0.45,-155.42,-297.03,-299.27,51.85,50.73,49.32,44.68,48.55,55.11,0.25881904510252074,0.9659258262890683,-14.28,-21.85,-7.57,0.43,0.33,0.77,0,1,1,5,-2.53,0,0,-1.78,-0.07,0,0,-0.33,-5.12,0,0,-3.63,-2,-3,-3,1,1,1,1,0,1,-2.62,-0.15,-2.77,15.41,18.03,18.18,-0.79,-9.93,-3.66,-4.45,-9.24,-19.17,-11.24,-20.33,-31.57,-9.1,11.23,22.47,-23.81,-17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 01:10:00,0,0,3031.83,49.92,49.88,49.84,-0.26,1.87,-1.16,-1.09,-3.12,-0.17,-30.79,-88.63,-102.03,64.44,59.22,63.57,55.46,60.75,55.88,0.25881904510252074,0.9659258262890683,0.04,0.08,0.04,1.0,1.0,1.0,2,2,2,0,-2.13,0,0,0.03,-0.07,0,0,0.04,-2.95,0,0,1.55,0,0,-1,1,1,1,1,1,1,-1.99,-0.15,-2.14,-1.82,0.17,0.32,-1.19,-9.51,14.57,13.38,8.17,-1.34,-11.11,-2.6,-13.71,8.5,11.1,22.21,-5.66,0.41,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2025-04-07 01:15:00,0,0,3020.85,37.93,40.86,42.73,-1.11,1.41,-1.33,-1.08,-4.18,-0.85,-35.55,-89.77,-118.85,61.67,59.32,61.28,58.06,58.41,55.9,0.25881904510252074,0.9659258262890683,-2.93,-4.8,-1.87,0.93,0.89,0.96,1,2,2,5,-2.52,0,0,-0.85,-0.25,0,0,-0.17,-3.33,0,0,-1.06,0,0,-1,1,1,1,1,1,1,-2.8,-0.6,-3.4,6.87,9.67,10.27,-1.19,-9.51,3.59,2.4,-2.81,-12.32,-12.42,-13.16,-25.58,-0.74,12.42,24.84,-15.51,-9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 01:20:00,0,0,3012.01,30.95,35.32,38.13,-2.47,0.82,-1.65,-1.12,-6.28,-1.72,-111.04,-156.25,-215.59,63.27,63.13,60.1,61.65,56.93,58.7,0.25881904510252074,0.9659258262890683,-4.37,-7.18,-2.81,0.88,0.81,0.93,1,1,1,5,-3.29,0,0,-1.36,-0.53,0,0,-0.32,-4.56,0,0,-2.1,-1,-2,-3,1,1,0,1,0,1,-4.26,-1.34,-5.6,11.78,16.04,17.38,-1.19,-9.43,-5.25,-6.44,-11.65,-21.08,-15.64,-21.1,-36.74,-5.45,15.65,31.29,-22.46,-16.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 01:25:00,1,1,3014.48,34.86,37.86,40.02,-3.31,0.16,-1.89,-1.2,-6.7,-2.59,-64.3,-107.93,-153.01,51.68,58.87,46.51,55.96,44.58,53.3,0.25881904510252074,0.9659258262890683,-3.0,-5.16,-2.16,0.92,0.87,0.95,1,1,2,5,-3.47,0,0,-0.84,-0.69,0,0,-0.24,-4.11,0,0,-0.42,0,-1,-2,0,1,0,1,0,1,-4.77,-1.79,-6.56,6.99,11.76,13.55,-1.19,-8.43,-2.78,-3.97,-10.16,-18.59,-17.44,-17.46,-34.9,-0.02,17.44,34.88,-18.32,-12.26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-07 01:30:00,1,1,3012.01,32.7,36.32,38.78,-4.12,-0.59,-2.15,-1.33,-7.09,-3.5,-69.76,-106.47,-144.79,44.72,53.22,39.58,48.73,38.39,46.63,0.25881904510252074,0.9659258262890683,-3.62,-6.08,-2.46,0.9,0.84,0.94,1,1,1,5,-3.53,0,0,-0.81,-0.82,0,0,-0.26,-3.59,0,0,-0.39,0,-1,-1,0,1,0,1,0,1,-5.24,-2.24,-7.48,7.09,12.33,14.57,-1.19,-7.02,-5.25,-6.44,-12.83,-19.85,-19.34,-18.72,-38.06,0.62,19.34,38.68,-18.95,-12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 01:35:00,1,1,3019.09,44.25,43.4,44.03,-4.15,-1.33,-2.25,-1.48,-5.63,-4.23,4.76,-60.38,-89.84,49.88,48.76,45.14,43.74,44.57,42.51,0.25881904510252074,0.9659258262890683,0.85,0.22,-0.63,1.02,1.0,0.99,2,2,2,1,-2.82,0,0,-0.03,-0.77,0,0,-0.1,-1.4,0,0,1.46,1,0,0,1,1,1,1,1,1,-4.54,-2.26,-6.8,0.01,4.55,6.81,-1.19,-6.06,1.83,0.64,-6.71,-12.77,-19.79,-10.77,-30.56,9.02,19.79,39.58,-10.52,-4.47,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2025-04-07 01:40:00,1,1,3016.06,40.76,41.28,42.39,-4.36,-2.07,-2.39,-1.66,-5.11,-4.87,-9.44,-55.28,-82.34,55.1,49.9,48.81,44.51,46.08,43.01,0.25881904510252074,0.9659258262890683,-0.52,-1.63,-1.11,0.99,0.96,0.97,2,2,2,5,-2.29,0,0,-0.21,-0.73,0,0,-0.14,-0.24,0,0,0.52,0,0,0,1,1,1,1,1,1,-4.29,-2.37,-6.66,2.28,6.57,8.94,-4.37,-3.92,1.98,-2.39,-10.19,-14.11,-20.43,-12.78,-33.21,7.64,20.42,40.85,-12.08,-6.03,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0
2025-04-07 01:45:00,1,1,3014.81,39.27,40.41,41.72,-4.58,-2.74,-2.54,-1.84,-4.8,-5.29,-27.63,-63.77,-87.85,63.01,56.0,53.96,49.3,48.56,46.41,0.25881904510252074,0.9659258262890683,-1.14,-2.45,-1.31,0.97,0.94,0.97,1,2,2,5,-1.84,0,0,-0.22,-0.7,0,0,-0.15,0.49,1,0,0.31,0,0,0,1,1,1,1,1,1,-4.13,-2.48,-6.61,2.65,6.78,9.26,-4.37,-1.38,0.73,-3.64,-12.01,-13.39,-20.97,-12.94,-33.91,8.02,20.96,41.93,-11.76,-5.71,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
2025-04-07 01:50:00,1,1,3008.63,32.42,36.31,38.56,-5.2,-3.28,-2.79,-2.02,-5.58,-5.39,-121.11,-92.06,-108.9,53.83,57.31,45.67,49.48,40.37,45.0,0.25881904510252074,0.9659258262890683,-3.89,-6.14,-2.25,0.89,0.84,0.94,1,1,1,5,-1.92,0,0,-0.62,-0.77,0,0,-0.25,-0.19,0,0,-0.78,-1,0,-1,0,1,0,1,0,1,-4.61,-2.81,-7.42,6.62,11.23,14.04,-2.56,0.68,-7.26,-9.82,-18.74,-18.06,-21.94,-17.63,-39.57,4.3,21.93,43.87,-16.0,-9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 01:55:00,1,1,3009.7,34.72,37.5,39.39,-5.53,-3.87,-2.99,-2.22,-5.55,-5.66,-99.39,-86.61,-99.35,39.43,52.09,37.56,45.73,35.39,41.44,0.25881904510252074,0.9659258262890683,-2.78,-4.67,-1.89,0.93,0.88,0.95,1,1,1,5,-1.66,0,0,-0.33,-0.77,0,0,-0.2,0.11,1,0,0.03,0,0,0,0,1,0,1,0,1,-4.65,-2.98,-7.63,4.16,8.81,11.79,-2.71,2.12,-6.04,-8.75,-20.76,-18.64,-22.38,-15.16,-37.54,7.23,22.39,44.77,-12.93,-6.89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2025-04-07 02:00:00,1,1,3014.1,43.88,42.24,42.76,-5.38,-4.34,-3.07,-2.41,-4.43,-5.69,0.23,-46.11,-68.66,42.3,45.19,38.32,40.52,34.84,36.86,0.49999999999999994,0.8660254037844387,1.64,1.12,-0.52,1.04,1.03,0.99,2,2,2,1,-1.04,0,0,0.15,-0.66,0,0,-0.08,1.26,1,0,1.12,1,0,0,0,1,0,1,0,1,-4.0,-2.9,-6.9,-0.18,3.82,6.72,-7.39,2.12,3.04,-4.35,-16.36,-14.24,-22.04,-9.57,-31.61,12.46,22.03,44.07,-6.92,-0.88,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
2025-04-07 02:05:00,1,1,3012.52,41.44,41.03,41.88,-5.33,-4.66,-3.18,-2.58,-3.88,-5.42,9.87,-27.84,-59.17,53.53,45.09,46.34,40.74,39.87,36.7,0.49999999999999994,0.8660254037844387,0.41,-0.44,-0.85,1.01,0.99,0.98,2,2,2,4,-0.67,0,0,0.05,-0.6,0,0,-0.11,1.54,1,0,0.55,1,0,0,1,1,1,1,1,1,-3.63,-2.86,-6.49,1.05,4.68,7.54,-6.23,2.12,0.3,-5.93,-17.94,-15.82,-21.51,-9.88,-31.39,11.63,21.51,43.02,-6.81,-0.77,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
2025-04-07 02:10:00,1,1,3008.79,35.95,38.26,39.86,-5.52,-4.91,-3.34,-2.74,-4.09,-5.13,-79.23,-97.25,-83.21,57.05,50.96,49.87,44.84,41.29,38.67,0.49999999999999994,0.8660254037844387,-2.31,-3.91,-1.6,0.94,0.9,0.96,1,1,1,5,-0.61,0,0,-0.19,-0.6,0,0,-0.16,1.04,1,0,-0.21,0,0,0,1,1,1,1,1,1,-3.7,-2.96,-6.66,3.59,7.29,10.25,-6.23,3.37,-3.43,-9.66,-22.92,-19.55,-21.25,-12.22,-33.47,9.04,21.26,42.51,-9.14,-3.12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
2025-04-07 02:15:00,1,1,2999.38,25.86,32.33,35.33,-6.36,-5.16,-3.66,-2.91,-5.81,-4.99,-170.09,-176.89,-121.52,35.43,48.67,27.32,41.18,28.68,36.61,0.49999999999999994,0.8660254037844387,-6.47,-9.47,-3.0,0.8,0.73,0.92,1,1,1,5,-1.2,0,0,-0.84,-0.75,0,0,-0.32,-0.82,0,0,-1.72,-2,-2,-1,0,1,0,1,0,1,-4.72,-3.4,-8.12,9.75,14.47,17.87,-8.67,3.37,-10.4,-19.07,-32.33,-28.96,-21.94,-19.76,-41.7,2.18,21.94,43.88,-17.51,-11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 02:20:00,1,1,2991.9,20.52,28.54,32.27,-7.54,-5.53,-4.09,-3.12,-7.94,-5.24,-172.94,-249.15,-175.05,17.72,36.73,14.37,30.52,15.64,28.54,0.49999999999999994,0.8660254037844387,-8.02,-11.75,-3.73,0.72,0.64,0.88,1,1,1,5,-2.01,0,0,-1.18,-0.97,0,0,-0.43,-2.7,0,0,-2.13,-2,-3,-2,0,0,0,0,0,0,-6.1,-4.03,-10.13,12.92,19.02,23.05,-9.78,3.5,-12.79,-22.57,-39.94,-36.44,-23.56,-25.04,-48.6,-1.48,23.56,47.12,-22.13,-16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 02:25:00,2,1,2984.96,16.77,25.54,29.77,-8.94,-6.04,-4.6,-3.36,-10.1,-5.8,-133.36,-229.89,-203.31,8.94,20.7,7.96,16.55,6.15,16.82,0.49999999999999994,0.8660254037844387,-8.77,-13.0,-4.23,0.66,0.56,0.86,0,1,1,5,-2.9,0,0,-1.4,-1.24,0,0,-0.51,-4.3,0,0,-2.16,-1,-3,-3,0,0,0,0,0,0,-7.6,-4.76,-12.36,14.9,22.5,27.26,-11.11,3.5,-14.98,-26.09,-46.93,-43.43,-25.42,-29.35,-54.77,-3.93,25.42,50.84,-26.51,-20.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 02:30:00,2,1,2981.05,14.97,24.02,28.46,-10.24,-6.67,-5.13,-3.65,-11.6,-6.55,-111.78,-185.92,-218.45,9.94,12.2,9.17,10.5,7.69,9.83,0.49999999999999994,0.8660254037844387,-9.05,-13.49,-4.44,0.62,0.53,0.84,0,1,1,5,-3.57,0,0,-1.3,-1.48,0,0,-0.53,-5.05,0,0,-1.5,-1,-2,-3,0,0,0,0,0,0,-8.79,-5.45,-14.24,14.1,22.89,28.34,-11.35,3.91,-15.92,-27.27,-51.25,-47.34,-27.14,-30.48,-57.62,-3.34,27.14,54.28,-28.2,-22.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2025-04-07 02:35:00,2,1,2980.43,14.68,23.77,28.25,-11.19,-7.34,-5.62,-3.96,-12.02,-7.27,-86.41,-142.04,-188.92,9.34,9.41,8.4,8.51,7.43,7.09,0.49999999999999994,0.8660254037844387,-9.09,-13.57,-4.48,0.62,0.52,0.84,0,1,1,5,-3.85,0,0,-0.95,-1.66,0,0,-0.49,-4.75,0,0,-0.42,0,-1,-2,0,0,0,0,1,0,-9.34,-5.95,-15.29,11.04,20.38,26.33,-10.95,4.1,-16.31,-27.26,-52.06,-47.96,-27.89,-28.31,-56.2,-0.42,27.89,55.78,-26.39,-20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 02:40:00,2,1,2987.27,31.76,31.95,33.82,-11.27,-7.97,-5.91,-4.29,-10.39,-7.81,-42.92,-92.15,-132.47,19.59,12.96,14.94,10.83,13.35,9.49,0.49999999999999994,0.8660254037844387,-0.19,-2.06,-1.87,0.99,0.94,0.94,1,1,1,5,-3.3,0,0,-0.08,-1.62,0,0,-0.29,-2.58,0,0,1.63,0,0,-1,1,0,1,0,1,0,-8.58,-5.98,-14.56,3.15,11.73,17.71,-10.95,5.03,-9.47,-20.42,-46.15,-41.12,-27.88,-19.42,-47.3,8.45,27.87,55.75,-17.78,-11.78,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2025-04-07 02:45:00,2,1,2996.15,47.64,40.82,40.16,-10.49,-8.54,-5.99,-4.61,-7.27,-8.12,42.15,-44.27,-77.96,43.83,24.25,27.92,17.09,24.97,15.25,0.49999999999999994,0.8660254037844387,6.82,7.48,0.66,1.17,1.19,1.02,2,2,2,0,-1.95,0,0,0.78,-1.38,0,0,-0.08,0.85,1,0,3.12,1,0,0,1,1,1,1,1,1,-6.77,-5.56,-12.33,-4.3,2.47,8.03,-10.95,5.03,-0.59,-11.54,-37.27,-32.24,-28.03,-9.65,-37.68,18.37,28.02,56.05,-7.26,-1.26,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0
2025-04-07 02:50:00,2,1,2993.12,43.6,38.95,38.82,-10.0,-9.06,-6.11,-4.94,-5.72,-8.33,88.32,-30.14,-63.15,68.48,43.97,39.59,27.48,35.6,24.64,0.49999999999999994,0.8660254037844387,4.65,4.78,0.13,1.12,1.12,1.0,2,1,1,0,-0.94,0,0,0.49,-1.17,0,0,-0.12,2.61,1,0,1.55,1,0,0,1,1,1,1,1,1,-5.72,-5.29,-11.01,-0.95,4.77,10.06,-12.53,5.03,-2.04,-14.57,-40.3,-35.27,-25.82,-10.75,-36.57,15.08,25.83,51.65,-8.65,-2.65,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
2025-04-07 02:55:00,2,1,2999.73,53.61,44.88,43.14,-8.98,-9.45,-6.08,-5.24,-3.3,-8.24,116.57,2.02,-33.42,84.08,65.47,53.95,40.49,46.95,35.84,0.49999999999999994,0.8660254037844387,8.73,10.47,1.74,1.19,1.24,1.04,2,2,2,0,0.47,1,0,1.02,-0.84,0,0,0.03,4.94,1,0,2.42,2,1,0,1,2,1,1,1,1,-4.07,-4.73,-8.8,-5.67,-1.6,3.13,-14.87,5.03,6.91,-7.96,-33.69,-28.66,-24.66,-3.08,-27.74,21.59,24.67,49.33,-0.96,5.03,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1
2025-04-07 03:00:00,1,1,2999.58,53.36,44.77,43.07,-8.08,-9.64,-6.04,-5.51,-1.79,-7.79,113.45,36.59,-1.41,75.78,76.12,61.21,51.58,51.65,44.73,0.7071067811865476,0.7071067811865476,8.59,10.29,1.7,1.19,1.24,1.04,2,2,2,0,1.56,1,0,0.9,-0.53,0,0,0.04,6.0,1,0,1.51,2,1,0,0,1,1,1,1,1,-2.89,-4.23,-7.12,-4.14,-1.25,2.98,-14.57,5.47,6.47,-8.1,-34.28,-28.81,-24.33,-2.61,-26.94,21.72,24.33,48.66,-0.47,5.53,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1
2025-04-07 03:05:00,1,1,2987.69,37.25,37.25,37.79,-8.24,-9.71,-6.22,-5.75,-3.11,-7.26,-5.06,-31.74,-62.4,57.58,72.48,58.2,57.79,47.32,48.64,0.7071067811865476,0.7071067811865476,0.0,-0.54,-0.54,1.0,0.99,0.99,1,1,1,4,1.47,1,0,-0.16,-0.47,0,0,-0.18,4.15,1,0,-1.32,0,0,0,0,1,1,1,0,1,-3.41,-4.3,-7.71,5.81,9.22,13.52,-11.4,5.92,-5.42,-16.82,-46.62,-40.7,-24.42,-13.16,-37.58,11.27,24.43,48.85,-10.78,-4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 03:10:00,2,1,2981.53,31.5,34.06,35.43,-8.76,-9.69,-6.49,-5.96,-4.88,-6.68,-153.3,-114.81,-122.69,36.13,56.5,42.89,54.1,35.48,44.82,0.7071067811865476,0.7071067811865476,-2.56,-3.93,-1.37,0.92,0.89,0.96,1,1,1,5,0.93,1,0,-0.52,-0.53,0,0,-0.27,1.8,1,0,-1.77,-2,-1,-1,0,1,0,1,0,1,-4.35,-4.56,-8.91,8.98,13.33,17.89,-11.39,-0.39,-8.43,-19.82,-41.94,-42.33,-25.24,-17.79,-43.03,7.45,25.24,50.48,-14.61,-8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 03:15:00,1,1,2987.33,41.43,39.33,39.19,-8.61,-9.51,-6.61,-6.12,-4.56,-5.89,-90.84,-69.46,-87.16,30.36,41.36,35.05,45.38,30.0,37.6,0.7071067811865476,0.7071067811865476,2.1,2.24,0.14,1.05,1.06,1.0,2,1,1,0,0.9,1,0,0.15,-0.49,0,0,-0.12,1.33,1,0,0.32,0,0,0,0,1,0,1,0,1,-4.14,-4.47,-8.61,2.38,6.52,10.99,-11.39,-0.39,-2.63,-14.02,-30.73,-31.12,-24.03,-10.41,-34.44,13.63,24.04,48.07,-7.01,-1.03,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2025-04-07 03:20:00,1,1,2983.41,37.18,37.17,37.63,-8.7,-9.24,-6.78,-6.25,-4.91,-5.1,-55.87,-49.02,-74.15,34.89,33.8,34.89,37.61,31.8,32.43,0.7071067811865476,0.7071067811865476,0.01,-0.45,-0.46,1.0,0.99,0.99,1,1,1,4,0.54,1,0,-0.09,-0.53,0,0,-0.17,0.19,1,0,-0.35,0,0,0,1,1,0,1,0,1,-4.32,-4.51,-8.83,4.73,9.05,13.56,-11.24,-0.59,-6.55,-17.79,-34.45,-35.04,-23.26,-12.69,-35.95,10.56,23.25,46.51,-9.12,-3.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-04-07 03:25:00,1,1,2984.93,39.97,38.58,38.62,-8.55,-8.93,-6.89,-6.36,-4.58,-4.46,-47.27,-47.81,-72.37,40.07,35.11,37.81,35.92,36.53,32.77,0.7071067811865476,0.7071067811865476,1.39,1.35,-0.04,1.04,1.03,1.0,1,1,1,1,0.38,1,0,0.15,-0.53,0,0,-0.11,-0.12,0,0,0.33,0,0,0,1,1,1,1,1,1,-4.12,-4.41,-8.53,2.41,6.53,10.94,-6.56,-0.59,-5.03,-11.59,-32.93,-33.52,-22.07,-9.68,-31.75,12.39,22.07,44.14,-6.56,-0.59,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
2025-04-07 03:30:00,1,1,2985.33,40.77,38.97,38.89,-8.31,-8.69,-6.97,-6.47,-4.1,-4.11,-36.91,-43.6,-68.55,45.81,40.26,36.1,36.27,36.1,34.81,0.7071067811865476,0.7071067811865476,1.8,1.88,0.08,1.05,1.05,1.0,2,1,1,0,0.38,1,0,0.24,-0.5,0,0,-0.08,0.01,1,0,0.48,0,0,0,1,1,0,1,1,1,-3.81,-4.27,-8.08,1.5,5.31,9.58,-5.98,-0.59,-4.63,-10.61,-32.53,-33.12,-21.43,-8.12,-29.55,13.32,21.44,42.87,-5.69,0.28,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2025-04-07 03:35:00,1,1,2987.49,45.39,41.13,40.37,-7.85,-8.45,-6.98,-6.57,-3.22,-3.83,67.62,-0.73,-39.2,59.02,48.3,39.6,37.83,39.6,37.41,0.7071067811865476,0.7071067811865476,4.26,5.02,0.76,1.1,1.12,1.02,2,2,2,0,0.6,1,0,0.46,-0.41,0,0,-0.01,0.61,1,0,0.88,1,0,0,1,1,1,1,1,1,-3.22,-4.02,-7.24,-0.49,2.73,6.75,-5.98,-0.59,-2.47,-8.45,-30.37,-30.96,-20.22,-4.84,-25.06,15.37,20.21,40.43,-3.72,2.26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0
2025-04-07 03:40:00,1,1,2982.77,37.86,37.96,38.25,-7.78,-8.32,-7.07,-6.68,-3.46,-3.85,-16.8,-54.02,-65.18,59.6,54.81,37.74,37.81,37.74,37.81,0.7071067811865476,0.7071067811865476,-0.1,-0.39,-0.29,1.0,0.99,0.99,1,1,1,5,0.54,1,0,0.07,-0.39,0,0,-0.09,0.39,1,0,-0.24,0,0,0,1,1,0,1,0,1,-3.29,-3.97,-7.26,3.17,6.46,10.43,-5.98,-0.59,-7.19,-13.17,-35.09,-35.68,-17.96,-8.0,-25.96,9.96,17.96,35.92,-8.56,-2.58,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 03:45:00,2,1,2980.86,35.11,36.73,37.41,-7.78,-8.29,-7.18,-6.8,-3.8,-4.07,-224.05,-114.34,-101.07,47.34,55.32,35.93,37.76,33.91,37.08,0.7071067811865476,0.7071067811865476,-1.62,-2.3,-0.68,0.96,0.94,0.98,1,1,1,5,0.51,1,0,0.0,-0.38,0,0,-0.11,0.27,1,0,-0.34,-3,-1,-1,0,1,0,1,0,1,-3.44,-3.97,-7.41,3.81,7.25,11.22,-9.26,-0.6,-5.82,-15.08,-36.99,-37.59,-15.4,-8.33,-23.73,7.08,15.41,30.81,-10.5,-4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 03:50:00,2,1,2981.44,36.74,37.39,37.84,-7.65,-8.22,-7.24,-6.91,-3.7,-4.14,-80.34,-77.31,-77.6,38.45,48.46,36.05,36.58,28.72,33.46,0.7071067811865476,0.7071067811865476,-0.65,-1.1,-0.45,0.98,0.97,0.99,1,1,1,5,0.57,1,0,0.13,-0.33,0,0,-0.06,0.44,1,0,0.1,0,0,0,0,1,0,1,0,1,-3.36,-3.89,-7.25,2.42,5.78,9.67,-12.43,-2.19,0.05,-12.38,-34.82,-37.01,-12.85,-6.38,-19.23,6.47,12.85,25.7,-9.5,-3.53,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2025-04-07 03:55:00,2,1,2978.87,32.52,35.61,36.66,-7.67,-8.1,-7.34,-7.01,-3.96,-4.03,-42.19,-62.14,-68.4,39.18,41.66,37.22,36.4,25.37,29.33,0.7071067811865476,0.7071067811865476,-3.09,-4.14,-1.05,0.91,0.89,0.97,1,1,1,5,0.43,1,0,-0.02,-0.33,0,0,-0.1,0.07,1,0,-0.26,0,0,0,0,1,1,1,0,1,-3.5,-3.89,-7.39,3.74,7.24,11.13,-11.08,-2.19,-3.63,-14.71,-37.39,-39.58,-12.26,-7.92,-20.18,4.33,12.25,24.51,-10.84,-4.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
