Time,ProfitLabel,TimeFilter,Close,Rsi7,MacdLine1,MacdLine2,MacdLine3,Cci1,StochMain1,StochSignal1,Hour_sin,Hour_cos,RSI7_minus_RSI14,RSI_order,MacdHist1,MacdCross1,MacdAboveZero1,MacdSlope1,MacdHist2,MacdCross2,MacdAboveZero2,MacdSlope2,MacdHist3,MacdCross3,MacdAboveZero3,MacdSlope3,StochCross1,StochCross2,StochCross3,tenkan_kijun_diff,spanA_spanB_diff,boll_bandwidth,close_boll_lower_diff,close_boll_middle_diff,Rsi7_momentum_1,Rsi7_momentum_2,Rsi7_momentum_3,MacdLine1_momentum_1,MacdLine1_momentum_2,MacdLine1_momentum_3,StochMain1_momentum_1,StochMain1_momentum_2,StochMain1_momentum_3,MacdLine2_momentum_1,MacdLine2_momentum_2,StochMain2_momentum_1,StochMain2_momentum_2,StochMain2_momentum_3,MacdLine3_momentum_1,MacdLine3_momentum_2,MacdLine3_momentum_3,StochMain3_momentum_1,StochMain3_momentum_2,StochMain3_momentum_3
2025-04-28 15:40:00,1,1,3298.43,57.48,3.6,1.68,2.35,5.4,68.89,79.81,-0.7071067811865471,-0.7071067811865479,-4.5,3,0.35,1,1,-0.15,0.49,1,1,0.07,-0.23,0,1,-0.62,0,0,0,4.04,-4.46,-8.72,-4.38,13.06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 15:45:00,1,1,3298.02,55.46,3.41,1.73,1.81,-1.68,60.47,70.98,-0.7071067811865471,-0.7071067811865479,-5.36,3,0.08,1,1,-0.19,0.42,1,1,0.05,-0.73,0,1,-0.54,0,0,0,3.98,-3.35,-8.56,-5.08,12.04,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 15:50:00,1,1,3296.72,49.06,3.12,1.75,1.17,-121.57,37.42,55.59,-0.7071067811865471,-0.7071067811865479,-8.12,5,-0.24,0,1,-0.29,0.33,1,1,0.02,-1.23,0,1,-0.64,0,0,0,3.98,-2.08,-8.0,-6.27,9.74,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 15:55:00,2,1,3296.22,46.65,2.81,1.75,0.65,-98.33,25.77,41.22,-0.7071067811865471,-0.7071067811865479,-9.15,5,-0.53,0,1,-0.31,0.24,1,1,0.0,-1.56,0,1,-0.52,0,0,0,3.98,-0.58,-7.21,-6.42,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 16:00:00,2,1,3294.88,40.43,2.44,1.73,0.07,-152.58,29.71,30.96,-0.8660254037844385,-0.5000000000000004,-11.73,5,-0.84,0,1,-0.37,0.14,1,1,-0.02,-1.91,0,1,-0.58,0,0,0,2.96,0.67,-6.23,-7.15,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 16:05:00,2,1,3295.3,43.2,2.15,1.71,-0.19,-114.85,38.86,31.44,-0.8660254037844385,-0.5000000000000004,-9.99,5,-1.02,0,1,-0.29,0.07,1,1,-0.02,-1.86,0,0,-0.26,1,0,0,2.86,1.08,-5.67,-6.43,4.92,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 16:10:00,2,1,3295.4,43.93,1.91,1.68,-0.31,-40.56,49.56,39.37,-0.8660254037844385,-0.5000000000000004,-9.52,5,-1.07,0,1,-0.24,0.0,0,1,-0.03,-1.58,0,0,-0.12,1,1,0,2.86,1.39,-5.28,-6.14,4.43,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2025-04-28 16:15:00,1,1,3299.62,65.54,2.03,1.74,0.44,85.37,70.21,52.88,-0.8660254037844385,-0.5000000000000004,2.79,0,-0.77,0,1,0.12,0.03,1,1,0.06,-0.55,0,1,0.75,1,1,1,2.2,2.15,-5.25,-2.22,8.27,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0
2025-04-28 16:20:00,1,1,3298.29,57.41,2.0,1.77,0.6,115.17,78.43,66.07,-0.8660254037844385,-0.5000000000000004,-1.35,3,-0.61,0,1,-0.03,0.04,1,1,0.03,-0.13,0,1,0.16,1,1,1,2.23,2.54,-5.04,-3.6,6.49,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2025-04-28 16:25:00,1,1,3300.17,64.65,2.1,1.82,1.02,92.32,86.84,78.49,-0.8660254037844385,-0.5000000000000004,2.25,0,-0.34,0,1,0.1,0.08,1,1,0.05,0.44,1,1,0.42,1,1,1,2.26,2.86,-4.83,-1.89,7.77,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 16:30:00,1,1,3297.98,52.52,1.98,1.83,0.79,61.71,74.97,80.08,-0.8660254037844385,-0.5000000000000004,-3.67,5,-0.3,0,1,-0.12,0.08,1,1,0.01,0.32,1,1,-0.23,0,1,1,1.32,2.89,-4.35,-3.87,4.83,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 16:35:00,1,1,3297.54,50.3,1.83,1.82,0.54,-32.33,68.04,76.61,-0.8660254037844385,-0.5000000000000004,-4.7,5,-0.31,0,1,-0.15,0.06,1,1,-0.01,0.14,1,1,-0.25,0,0,0,0.61,2.89,-4.08,-4.2,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 16:40:00,2,1,3291.67,30.38,1.22,1.69,-0.75,-136.24,36.57,59.86,-0.8660254037844385,-0.5000000000000004,-11.83,5,-0.74,0,1,-0.61,-0.06,0,1,-0.13,-0.99,0,0,-1.29,0,0,0,-0.44,2.89,-4.72,-10.55,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 16:45:00,2,1,3289.37,25.72,0.55,1.53,-1.89,-158.34,23.17,42.59,-0.8660254037844385,-0.5000000000000004,-12.72,5,-1.2,0,1,-0.67,-0.2,0,1,-0.16,-1.92,0,0,-1.14,0,0,0,-0.44,2.89,-5.91,-13.67,-1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 16:50:00,2,1,3290.74,32.87,0.13,1.41,-2.19,-92.6,19.19,26.31,-0.8660254037844385,-0.5000000000000004,-8.91,5,-1.4,0,1,-0.42,-0.29,0,1,-0.12,-2.0,0,0,-0.3,0,0,0,-0.44,2.89,-6.51,-12.65,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 16:55:00,2,1,3293.22,44.22,-0.01,1.34,-1.78,-46.12,30.95,24.44,-0.8660254037844385,-0.5000000000000004,-3.12,5,-1.32,0,0,-0.14,-0.32,0,1,-0.07,-1.42,0,0,0.41,1,1,1,-0.44,2.89,-6.69,-10.22,3.16,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2025-04-28 17:00:00,2,1,3297.47,58.3,0.22,1.36,-0.66,58.46,55.06,35.07,-0.9659258262890684,-0.2588190451025206,3.06,0,-0.89,0,1,0.23,-0.26,0,1,0.02,-0.18,0,0,1.12,1,1,1,-0.44,2.89,-6.61,-5.8,7.41,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0
2025-04-28 17:05:00,2,1,3298.17,60.23,0.46,1.38,0.15,111.56,76.77,54.26,-0.9659258262890684,-0.2588190451025206,3.83,0,-0.48,0,1,0.24,-0.19,0,1,0.02,0.68,1,1,0.81,1,1,1,-0.44,2.89,-6.16,-4.46,7.87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 17:10:00,2,1,3299.17,63.08,0.72,1.42,0.8,91.3,86.45,72.76,-0.9659258262890684,-0.2588190451025206,5.01,0,-0.07,0,1,0.26,-0.11,0,1,0.04,1.35,1,1,0.65,1,1,1,-0.44,2.89,-6.16,-3.46,8.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 17:15:00,2,1,3307.45,78.18,1.57,1.62,2.71,137.22,89.72,84.31,-0.9659258262890684,-0.2588190451025206,9.43,0,0.83,1,1,0.85,0.11,1,1,0.2,3.05,1,1,1.91,1,1,1,0.0,3.43,-7.59,3.07,18.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 17:20:00,2,1,3313.42,83.76,2.7,1.91,4.8,158.26,93.52,89.9,-0.9659258262890684,-0.2588190451025206,9.85,0,1.86,1,1,1.13,0.39,1,1,0.29,4.67,1,1,2.09,1,1,1,0.0,4.58,-10.5,5.38,26.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 17:25:00,2,1,3311.21,75.42,3.38,2.12,5.35,107.07,88.94,90.73,-0.9659258262890684,-0.2588190451025206,6.07,0,2.3,1,1,0.68,0.56,1,1,0.21,4.54,1,1,0.55,0,1,1,0.0,5.24,-12.07,0.94,25.08,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-28 17:30:00,2,1,3321.88,84.25,4.72,2.52,7.44,115.95,90.99,91.15,-0.9659258262890684,-0.2588190451025206,7.45,0,3.18,1,1,1.34,0.85,1,1,0.4,5.59,1,1,2.09,0,1,1,0.52,5.95,-15.85,6.57,38.27,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
2025-04-28 17:35:00,2,1,3326.85,86.82,6.12,2.97,9.23,128.02,91.83,90.58,-0.9659258262890684,-0.2588190451025206,7.5,0,3.91,1,1,1.4,1.12,1,1,0.45,6.11,1,1,1.79,1,1,1,0.92,6.26,-19.74,6.12,45.6,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
2025-04-28 17:40:00,1,1,3330.08,88.28,7.4,3.44,10.43,115.34,97.47,93.43,-0.9659258262890684,-0.2588190451025206,7.5,0,4.37,1,1,1.28,1.36,1,1,0.47,5.96,1,1,1.2,1,1,1,3.12,6.72,-23.22,4.11,50.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 17:45:00,1,1,3329.02,84.7,8.23,3.83,10.41,94.43,92.12,93.81,-0.9659258262890684,-0.2588190451025206,5.89,0,4.31,1,1,0.83,1.47,1,1,0.39,4.71,1,1,-0.02,0,0,0,4.99,7.19,-25.58,-1.0,50.17,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 17:50:00,1,1,3329.8,85.22,8.85,4.2,10.06,72.15,88.53,92.71,-0.9659258262890684,-0.2588190451025206,6.01,0,4.0,1,1,0.62,1.53,1,1,0.37,3.26,1,1,-0.35,0,0,0,4.99,7.73,-27.48,-3.84,51.12,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 17:55:00,2,1,3328.64,80.52,9.15,4.5,9.16,52.1,79.59,86.75,-0.9659258262890684,-0.2588190451025206,3.64,0,3.36,1,1,0.3,1.49,1,1,0.3,1.43,1,1,-0.9,0,0,0,6.09,7.76,-28.97,-7.94,50.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 18:00:00,2,1,3324.38,65.15,8.93,4.68,7.39,-19.17,62.76,76.96,-1.0,-1.8369701987210292e-16,-3.71,3,2.32,1,1,-0.22,1.33,1,1,0.18,-0.86,0,1,-1.77,0,0,0,9.94,7.76,-29.52,-14.05,44.99,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 18:05:00,2,1,3325.83,67.61,8.78,4.86,6.31,-70.78,34.12,58.82,-1.0,-1.8369701987210292e-16,-2.4,3,1.49,1,1,-0.15,1.18,1,1,0.18,-2.11,0,1,-1.08,0,0,0,11.91,7.76,-30.12,-14.48,45.75,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 18:10:00,1,1,3329.8,73.56,8.88,5.09,6.15,-17.76,31.45,42.77,-1.0,-1.8369701987210292e-16,0.62,0,0.98,1,1,0.1,1.08,1,1,0.23,-2.36,0,1,-0.16,0,0,0,11.94,7.25,-30.71,-12.7,48.73,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 18:15:00,1,1,3333.81,78.27,9.17,5.37,6.52,144.12,59.81,41.79,-1.0,-1.8369701987210292e-16,2.72,0,0.78,1,1,0.29,1.04,1,1,0.28,-1.89,0,1,0.37,1,1,1,16.84,7.2,-31.41,-11.2,51.63,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2025-04-28 18:20:00,1,1,3330.8,67.71,9.06,5.55,5.85,82.96,69.36,53.54,-1.0,-1.8369701987210292e-16,-2.38,3,0.34,1,1,-0.11,0.94,1,1,0.18,-2.18,0,1,-0.67,1,1,1,18.34,7.2,-30.57,-15.33,45.82,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
2025-04-28 18:25:00,2,1,3328.62,60.79,8.69,5.66,4.78,5.65,60.1,63.09,-1.0,-1.8369701987210292e-16,-5.56,5,-0.17,0,1,-0.37,0.8,1,1,0.11,-2.62,0,1,-1.07,0,0,0,18.34,6.87,-28.57,-17.47,39.67,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 18:30:00,2,1,3328.29,59.71,8.28,5.74,3.87,-37.85,45.19,58.22,-1.0,-1.8369701987210292e-16,-6.07,5,-0.59,0,1,-0.41,0.67,1,1,0.08,-2.81,0,1,-0.91,0,0,0,18.34,6.88,-26.11,-17.22,35.01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 18:35:00,2,1,3322.64,44.08,7.41,5.69,2.1,-112.99,26.58,43.96,-1.0,-1.8369701987210292e-16,-12.68,5,-1.3,0,1,-0.87,0.45,1,1,-0.05,-3.69,0,1,-1.77,0,0,0,17.48,6.9,-23.2,-21.43,24.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 18:40:00,2,1,3324.14,48.28,6.77,5.66,1.27,-128.51,24.94,32.24,-1.0,-1.8369701987210292e-16,-10.11,5,-1.67,0,1,-0.64,0.29,1,1,-0.03,-3.65,0,1,-0.83,0,0,0,16.07,7.53,-20.59,-18.65,22.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 18:45:00,2,1,3327.25,56.22,6.43,5.69,1.32,-34.71,33.9,28.47,-1.0,-1.8369701987210292e-16,-5.41,5,-1.73,0,1,-0.34,0.21,1,1,0.03,-2.92,0,1,0.05,1,1,0,16.07,7.88,-17.47,-13.87,21.06,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
2025-04-28 18:50:00,2,1,3323.62,46.5,5.81,5.62,0.6,-58.58,47.87,35.57,-1.0,-1.8369701987210292e-16,-9.64,5,-2.02,0,1,-0.62,0.06,1,1,-0.07,-3.01,0,1,-0.72,1,1,0,16.07,8.12,-13.38,-14.64,12.13,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2025-04-28 18:55:00,2,1,3325.05,50.44,5.36,5.58,0.43,-35.76,59.68,47.15,-1.0,-1.8369701987210292e-16,-7.3,5,-2.08,0,1,-0.45,-0.04,0,1,-0.04,-2.54,0,1,-0.17,1,1,0,15.54,6.58,-10.74,-11.45,10.03,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0
2025-04-28 19:00:00,2,1,3326.73,54.98,5.09,5.57,0.64,53.37,65.15,57.57,-0.9659258262890684,0.2588190451025203,-4.62,5,-1.9,0,1,-0.27,-0.07,0,1,-0.01,-1.68,0,1,0.21,1,1,0,14.26,6.58,-9.13,-8.82,9.44,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0
2025-04-28 19:05:00,2,1,3334.72,70.15,5.46,5.7,2.24,206.13,86.14,70.32,-0.9659258262890684,0.2588190451025203,3.12,0,-1.13,0,1,0.37,0.04,1,1,0.13,0.32,1,1,1.6,1,1,1,12.37,6.58,-6.73,0.39,13.85,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0
2025-04-28 19:10:00,2,1,3334.93,70.46,5.7,5.81,3.1,143.34,89.77,80.35,-0.9659258262890684,0.2588190451025203,3.26,0,-0.56,0,1,0.24,0.14,1,1,0.11,1.37,1,1,0.86,1,1,1,11.08,6.58,-6.91,-0.23,13.59,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025-04-28 19:15:00,2,1,3334.06,67.14,5.75,5.87,3.27,97.77,83.82,86.58,-0.9659258262890684,0.2588190451025203,1.46,0,-0.22,0,1,0.05,0.18,1,1,0.06,1.61,1,1,0.17,0,1,1,11.08,6.58,-7.33,-1.88,12.77,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 19:20:00,2,1,3333.69,65.61,5.7,5.92,3.14,51.18,74.55,82.72,-0.9659258262890684,0.2588190451025203,0.6,0,-0.08,0,1,-0.05,0.21,1,1,0.05,1.36,1,1,-0.13,0,0,1,9.98,6.58,-7.63,-2.73,12.53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 19:25:00,2,1,3334.43,67.35,5.65,5.96,3.06,45.41,70.29,76.22,-0.9659258262890684,0.2588190451025203,1.59,0,-0.01,0,1,-0.05,0.21,1,1,0.04,1.08,1,1,-0.08,0,0,0,7.59,6.8,-8.02,-2.65,13.39,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 19:30:00,2,1,3334.83,68.36,5.58,5.99,2.95,34.19,64.68,69.84,-0.9659258262890684,0.2588190451025203,2.17,0,0.01,1,1,-0.07,0.21,1,1,0.03,0.79,1,1,-0.11,0,0,1,5.62,5.23,-8.41,-2.89,13.92,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
2025-04-28 19:35:00,2,1,3335.45,70.03,5.51,6.02,2.86,126.99,59.86,64.94,-0.9659258262890684,0.2588190451025203,3.16,0,-0.02,0,1,-0.07,0.2,1,1,0.03,0.45,1,1,-0.09,0,1,1,6.06,4.89,-8.81,-3.01,14.6,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0
2025-04-28 19:40:00,2,1,3338.13,76.35,5.61,6.08,3.18,143.49,64.24,62.93,-0.9659258262890684,0.2588190451025203,6.62,0,0.05,1,1,0.1,0.2,1,1,0.06,0.47,1,1,0.32,1,1,1,2.76,4.33,-9.19,-1.4,16.98,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
2025-04-28 19:45:00,2,1,3333.07,52.14,5.22,6.03,2.25,-20.08,53.05,59.05,-0.9659258262890684,0.2588190451025203,-7.19,5,-0.36,0,1,-0.39,0.1,1,1,-0.05,-0.64,0,1,-0.93,0,0,0,3.68,3.92,-9.02,-6.65,11.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 19:50:00,2,1,3335.58,59.56,5.05,6.02,2.09,-13.66,52.76,56.68,-0.9659258262890684,0.2588190451025203,-2.77,5,-0.48,0,1,-0.17,0.05,1,1,-0.01,-0.79,0,1,-0.16,0,0,0,6.2,4.08,-9.26,-4.67,13.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 19:55:00,2,1,3336.67,62.51,4.95,6.01,2.11,63.84,43.53,49.78,-0.9659258262890684,0.2588190451025203,-1.08,5,-0.5,0,1,-0.1,0.02,1,1,-0.01,-0.66,0,1,0.02,0,0,0,6.2,4.22,-9.5,-3.97,15.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-28 20:00:00,2,1,3337.25,64.13,4.86,6.01,2.13,88.46,60.4,52.23,-0.8660254037844386,0.5000000000000001,-0.14,5,-0.49,0,1,-0.09,0.01,1,1,0.0,-0.51,0,1,0.02,1,1,1,6.2,3.58,-9.87,-4.08,15.67,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
2025-04-28 20:05:00,2,1,3337.1,63.3,4.73,5.99,2.01,65.61,66.63,56.86,-0.8660254037844386,0.5000000000000001,-0.63,5,-0.51,0,1,-0.13,-0.02,0,1,-0.02,-0.5,0,1,-0.12,1,1,1,6.2,4.08,-10.08,-4.86,15.29,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
2025-04-28 20:10:00,2,1,3337.12,63.38,4.57,5.96,1.85,63.7,69.91,65.65,-0.8660254037844386,0.5000000000000001,-0.58,5,-0.55,0,1,-0.16,-0.05,0,1,-0.03,-0.53,0,1,-0.16,1,1,1,6.2,6.0,-10.18,-5.38,14.98,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2025-04-28 20:15:00,2,1,3334.26,47.52,4.16,5.86,1.12,-51.48,51.18,62.57,-0.8660254037844386,0.5000000000000001,-9.85,5,-0.8,0,1,-0.41,-0.14,0,1,-0.1,-1.06,0,1,-0.73,0,0,0,6.8,6.98,-9.18,-7.82,10.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 20:20:00,2,1,3336.09,55.78,3.94,5.8,1.01,-69.09,43.6,54.9,-0.8660254037844386,0.5000000000000001,-4.42,5,-0.85,0,1,-0.22,-0.17,0,1,-0.06,-0.96,0,1,-0.11,0,0,0,6.8,7.0,-8.34,-5.75,10.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 20:25:00,2,1,3336.88,59.03,3.79,5.74,1.04,-0.08,40.4,45.06,-0.8660254037844386,0.5000000000000001,-2.36,5,-0.8,0,1,-0.15,-0.19,0,1,-0.06,-0.69,0,1,0.03,0,0,0,6.67,9.45,-7.94,-5.04,10.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-28 20:30:00,2,1,3339.51,68.12,3.84,5.73,1.51,117.53,70.32,51.44,-0.8660254037844386,0.5000000000000001,2.99,0,-0.59,0,1,0.05,-0.17,0,1,-0.01,-0.14,0,1,0.47,1,1,1,6.8,10.2,-6.72,-1.99,11.45,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
2025-04-28 20:35:00,2,1,3338.39,61.35,3.74,5.69,1.5,84.78,78.58,63.1,-0.8660254037844386,0.5000000000000001,-1.01,5,-0.55,0,1,-0.1,-0.17,0,1,-0.04,-0.08,0,1,-0.01,1,1,1,7.07,10.2,-5.21,-2.26,8.15,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
2025-04-28 20:40:00,2,1,3337.41,55.71,3.54,5.61,1.23,51.04,76.96,75.28,-0.8660254037844386,0.5000000000000001,-4.24,5,-0.59,0,1,-0.2,-0.21,0,1,-0.08,-0.26,0,1,-0.27,1,1,1,7.07,10.2,-3.39,-1.96,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 20:45:00,2,1,3338.56,60.66,3.44,5.56,1.24,34.78,70.03,75.19,-0.8660254037844386,0.5000000000000001,-1.15,5,-0.53,0,1,-0.1,-0.21,0,1,-0.05,-0.15,0,1,0.01,0,0,0,7.07,9.77,-3.52,-1.13,5.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-28 20:50:00,2,1,3335.95,46.8,3.11,5.45,0.68,-41.28,51.0,66.0,-0.8660254037844386,0.5000000000000001,-8.71,5,-0.68,0,1,-0.33,-0.26,0,1,-0.11,-0.56,0,1,-0.56,0,0,0,5.61,8.04,-3.48,-3.75,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 20:55:00,2,1,3335.37,44.18,2.77,5.32,0.23,-134.86,33.18,51.4,-0.8660254037844386,0.5000000000000001,-10.01,5,-0.82,0,1,-0.34,-0.32,0,1,-0.13,-0.83,0,1,-0.45,0,0,0,5.61,8.04,-3.36,-4.28,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 21:00:00,2,1,3334.94,42.14,2.44,5.19,-0.13,-114.27,12.93,32.37,-0.7071067811865477,0.7071067811865474,-11.04,5,-0.96,0,1,-0.33,-0.37,0,1,-0.13,-1.05,0,0,-0.36,0,0,0,5.13,8.04,-3.2,-4.61,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 21:05:00,2,1,3337.4,55.77,2.35,5.1,0.14,-18.9,31.72,25.94,-0.7071067811865477,0.7071067811865474,-2.24,5,-0.88,0,1,-0.09,-0.39,0,1,-0.09,-0.69,0,1,0.27,1,0,0,4.69,8.3,-3.11,-2.21,4.01,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2025-04-28 21:10:00,2,1,3338.02,58.63,2.3,5.03,0.41,87.19,51.75,32.13,-0.7071067811865477,0.7071067811865474,-0.52,5,-0.76,0,1,-0.05,-0.38,0,1,-0.07,-0.35,0,1,0.27,1,1,1,3.77,8.06,-3.08,-1.72,4.44,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0
2025-04-28 21:15:00,2,1,3337.76,56.83,2.22,4.94,0.49,67.13,69.81,51.09,-0.7071067811865477,0.7071067811865474,-1.6,5,-0.66,0,1,-0.08,-0.38,0,1,-0.09,-0.15,0,1,0.08,1,1,1,1.25,9.31,-3.06,-2.07,4.05,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2025-04-28 21:20:00,1,1,3345.76,79.47,2.76,5.01,2.04,201.25,84.55,68.7,-0.7071067811865477,0.7071067811865474,9.11,0,-0.01,0,1,0.54,-0.24,0,1,0.07,1.34,1,1,1.55,1,1,1,1.25,10.53,-4.96,3.65,13.56,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2025-04-28 21:25:00,1,1,3348.32,82.83,3.36,5.11,3.32,156.65,88.84,81.06,-0.7071067811865477,0.7071067811865474,9.81,0,0.61,1,1,0.6,-0.08,0,1,0.1,2.38,1,1,1.28,1,1,1,1.25,10.53,-6.62,3.78,17.02,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 21:30:00,1,1,3347.6,78.61,3.74,5.18,3.75,102.82,89.53,87.64,-0.7071067811865477,0.7071067811865474,7.52,0,0.95,1,1,0.38,0.03,1,1,0.07,2.53,1,1,0.43,1,1,1,1.25,11.08,-7.75,1.33,16.83,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 21:35:00,1,1,3347.86,79.06,4.01,5.23,3.87,81.11,85.28,87.88,-0.7071067811865477,0.7071067811865474,7.68,0,1.12,1,1,0.27,0.11,1,1,0.05,2.3,1,1,0.12,0,0,0,1.25,13.73,-8.69,0.09,17.48,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-28 21:40:00,1,1,3347.32,75.22,4.14,5.26,3.65,61.13,81.5,85.44,-0.7071067811865477,0.7071067811865474,5.43,0,1.1,1,1,0.13,0.14,1,1,0.03,1.7,1,1,-0.22,0,0,0,0.65,14.72,-9.35,-1.61,17.09,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
